0,235166862,"大家好！我是國立臺中科技大學資管系的研究生，
目前正在進行關於智取櫃的持續使用意圖研究。

關於智取櫃服務：民眾只需要透過櫃子就能完成包裹遞送的服務，
不但可以幫忙解決包裹重複配送的問題，也能減少在超商寄取貨時，
對店員額外增加的工作項目，常見的智取櫃如：i郵箱等。

本研究問卷募集的對象為【有使用過智取櫃】的使用者 
若您符合條件，歡迎填寫問卷😊萬分感謝各位的幫忙！

以下為問卷的連結：https://www.surveycake.com/s/78lxe
抽獎方式🎯：
本問卷結束後將從『有效問卷』且有填寫『有效E-mail』者中隨機抽出10名得獎者，
得獎者以E-mail通知，可選擇以下3種品項之一：

1.【Mycard點數卡150點】
2.【Line指定點數卡 120元  (60元+60元)】
3.【 7-11商品卡150元(100元+50元)】 

​以上1、2獎品均為序號寄送至得獎者電子信箱，第3項採用郵寄方式處理。
___________________________
本問卷採匿名作答，資料蒐集僅供學術研究使用，
E-mail僅為本研究抽獎使用，絕不對外公開或作他用，請您安心填寫！

再次感謝大家的幫忙~~~😍😍😍",代po~跪求大家救救畢業論文,2021-01-13T16:05:08.610Z,2021-01-13T16:05:08.610Z,0,2,M,ntut,https://www.dcard.tw/f/ntut/p/235166862,dcard,post,大家好我是國立臺中科技大學資管系的研究生目前正在進行關於智取櫃的持續使用意圖研究關於智取櫃服務民眾只需要透過櫃子就能完成包裹遞送的服務不但可以幫忙解決包裹重複配送的問題也能減少在超商寄取貨時對店員額外增加的工作項目常見的智取櫃如郵箱等本研究問卷募集的對象為有使用過智取櫃的使用者若您符合條件歡迎填寫問卷萬分感謝各位的幫忙以下為問卷的連結抽獎方式本問卷結束後將從有效問卷且有填寫有效者中隨機抽出名得獎者得獎者以通知可選擇以下種品項之一點數卡點指定點數卡元元元商品卡元元元以上獎品均為序號寄送至得獎者電子信箱第項採用郵寄方式處理本問卷採匿名作答資料蒐集僅供學術研究使用僅為本研究抽獎使用絕不對外公開或作他用請您安心填寫再次感謝大家的幫忙,"['大家', '好', '我', '是', '國立', '臺中', '科技', '大學', '資管系', '的', '研究生', '目前', '正在', '進行', '關於', '智取櫃', '的', '持續', '使用', '意圖', '研究', '關於', '智取櫃', '服務', '民眾', '只', '需要', '透過', '櫃子', '就', '能', '完成', '包裹', '遞送', '的', '服務', '不但', '可以', '幫忙', '解決', '包裹', '重複', '配送', '的', '問題', '也', '能', '減少', '在', '超商', '寄', '取', '貨', '時', '對', '店員', '額外', '增加', '的', '工作', '項目', '常見', '的', '智取櫃', '如', '郵箱', '等', '本', '研究', '問卷', '募集', '的', '對象', '為', '有', '使用', '過', '智取櫃', '的', '使用者', '若', '您', '符合', '條件', '歡迎', '填寫', '問卷', '萬分', '感謝', '各位', '的', '幫忙', '以下', '為', '問卷', '的', '連結', '抽獎', '方式', '本', '問卷', '結束', '後', '將', '從', '有效', '問卷', '且', '有', '填寫', '有效', '者', '中', '隨機', '抽出', '名', '得獎', '者', '得獎', '者', '以', '通知', '可', '選擇', '以', '下種', '品項', '之一', '點數', '卡點', '指定', '點數', '卡', '元', '元元', '商品', '卡', '元', '元元', '以上', '獎品', '均', '為', '序號', '寄', '送至', '得獎', '者', '電子', '信箱', '第項', '採用', '郵寄', '方式', '處理', '本', '問卷', '採', '匿名', '作答', '資料', '蒐集', '僅', '供', '學術', '研究', '使用', '僅', '為本', '研究', '抽獎', '使用', '絕不', '對', '外', '公開', '或', '作', '他用', '請', '您', '安心', '填寫', '再次', '感謝', '大家', '的', '幫忙']","['好', '國立', '臺中', '科技', '大學', '資管系', '研究生', '目前', '正在', '進行', '智取櫃', '持續', '使用', '意圖', '研究', '智取櫃', '服務', '民眾', '只', '需要', '透過', '櫃子', '完成', '包裹', '遞送', '服務', '幫忙', '解決', '包裹', '重複', '配送', '問題', '減少', '超商', '寄', '取', '貨', '時', '店員', '額外', '增加', '工作', '項目', '常見', '智取櫃', '郵箱', '研究', '問卷', '募集', '對象', '使用', '智取櫃', '使用者', '符合', '條件', '歡迎', '填寫', '問卷', '萬分', '感謝', '幫忙', '以下', '問卷', '連結', '抽獎', '方式', '問卷', '結束', '後', '有效', '問卷', '填寫', '有效', '中', '隨機', '抽出', '名', '得獎', '得獎', '通知', '選擇', '下種', '品項', '點數', '卡點', '指定', '點數', '卡', '元', '元元', '商品', '卡', '元', '元元', '以上', '獎品', '序號', '寄', '送至', '得獎', '電子', '信箱', '第項', '採用', '郵寄', '方式', '處理', '問卷', '採', '匿名', '作答', '資料', '蒐集', '供', '學術', '研究', '使用', '為本', '研究', '抽獎', '使用', '外', '公開', '作', '他用', '請', '安心', '填寫', '再次', '感謝', '幫忙']","['問卷', '智取櫃', '使用']",positive
1,235166210,"請問大家
會介意室友帶人回來一整晚很吵的嗎
幾乎每天帶人 
🥺",宿舍,2021-01-13T14:28:51.473Z,2021-01-13T14:28:51.473Z,2,1,M,ntut,https://www.dcard.tw/f/ntut/p/235166210,dcard,post,請問大家會介意室友帶人回來一整晚很吵的嗎幾乎每天帶人,"['請問', '大家', '會', '介意', '室友', '帶', '人', '回來', '一', '整', '晚', '很', '吵', '的', '嗎', '幾乎', '每', '天', '帶', '人']","['請問', '介意', '室友', '人', '回來', '整', '晚', '吵', '天', '人']",[],negative
2,235164240,"因為某些原因 到大四還在修體育
聽說體適能好修跑去修了賴XO的（大一的課，這點待會會跑出來）

之後在其期中結束後的時候我被撞
身體沒事但有大面積擦傷 
因為這不是什麼嚴重或很深的創傷所以選擇去藥局給藥師清創跟塗藥
因而沒有去給醫生看（思維是：沒有很深的創傷幹嘛去醫院急診佔一個位子，同樣都是清創上藥而已）
接著就是在家休息跟正規的請假（校務系統請假）

約莫三個禮拜後 回去體育課上課
傷還未痊癒完腳還纏著繃帶
結果賴XO一看到直接說我不用去了因為翹三次反正他一定當我

以下對話
：老師抱歉，我之前出車禍沒辦法來上課

但妳有證明嗎
：我有藥師證明跟每次去換藥的收據

是這樣啦 我個人是不太覺得受傷可以不用來
妳看那些學妹「腳扭傷」還是一拐一拐的來了（住宿生）
我是不知道為什麼你受傷就要在家休息啦
：老師抱歉但我是出車禍，而且我住永和根本來不了

而且妳沒有醫生證明 我怎麼知道妳是不是假的
：我傷還沒好喔我可以現場給妳看而且我有校務系統正規請假

大學請假系統你也知道根本沒在審啊 你這樣妳怎麼證明 反正校務系統請假我是不會看啦
：老師我傷還沒好喔我真的可以給妳看啊就出車禍車還在學校地下室你可以直接跟我去看

啊妳之前體適能數據也沒有成績那個分數扣一扣也不會過啦
：抱歉但我跑完你還跟我說速度不夠快？而且那個什麼時候變成會扣分了？

啊你也沒傳訊息跟我請假啊
：抱歉 北科大校網上沒有你的資料我email也沒辦法寄

你沒聯絡我我也不知道 反正你不用講啦 你不用來上課了直接走吧 反正也沒學分嘛

然後招招手集合學弟妹去上課後直接不理我
我一個腳半殘的也沒辦法去上課只好一個人拖著腳回實驗室發呆==
？？？
先不說拿車禍跟腳扭到來比
也不說永和到北科跟宿舍到北科的差距

你要我去寄email給一個網路上找不到人（還真的查不到==）
體育室網站也沒有聯絡資料
還跟我說大學學務系統請假跟課程不相關？

最後直接跟我說不用上了反正一定被當？？？
那我乖乖請假給學校扣操行是扣爽的？？？
自己先入為主覺得我在翹課就可以直接叫我不要上課了？？？

北科大真他媽實屬牛逼 
老師牛逼 體育室牛逼
讚👍 
https://i.imgur.com/SC0eGqk.jpg
https://i.imgur.com/peJcRXW.jpg
https://i.imgur.com/z8pX6Un.jpg
https://i.imgur.com/1X4wef1.jpg
https://i.imgur.com/VoN8W0e.jpg
https://i.imgur.com/nqLBMQl.jpg
https://i.imgur.com/7iJdwqO.jpg
https://i.imgur.com/Hz6PSdr.jpg
https://i.imgur.com/GtznDmm.jpg",體育老師可以說當人就當人？,2021-01-13T08:27:56.860Z,2021-01-13T13:33:02.150Z,24,11,M,ntut,https://www.dcard.tw/f/ntut/p/235164240,dcard,post,因為某些原因到大四還在修體育聽說體適能好修跑去修了賴的大一的課這點待會會跑出來之後在其期中結束後的時候我被撞身體沒事但有大面積擦傷因為這不是什麼嚴重或很深的創傷所以選擇去藥局給藥師清創跟塗藥因而沒有去給醫生看思維是沒有很深的創傷幹嘛去醫院急診佔一個位子同樣都是清創上藥而已接著就是在家休息跟正規的請假校務系統請假約莫三個禮拜後回去體育課上課傷還未痊癒完腳還纏著繃帶結果賴一看到直接說我不用去了因為翹三次反正他一定當我以下對話老師抱歉我之前出車禍沒辦法來上課但妳有證明嗎我有藥師證明跟每次去換藥的收據是這樣啦我個人是不太覺得受傷可以不用來妳看那些學妹腳扭傷還是一拐一拐的來了住宿生我是不知道為什麼你受傷就要在家休息啦老師抱歉但我是出車禍而且我住永和根本來不了而且妳沒有醫生證明我怎麼知道妳是不是假的我傷還沒好喔我可以現場給妳看而且我有校務系統正規請假大學請假系統你也知道根本沒在審啊你這樣妳怎麼證明反正校務系統請假我是不會看啦老師我傷還沒好喔我真的可以給妳看啊就出車禍車還在學校地下室你可以直接跟我去看啊妳之前體適能數據也沒有成績那個分數扣一扣也不會過啦抱歉但我跑完你還跟我說速度不夠快而且那個什麼時候變成會扣分了啊你也沒傳訊息跟我請假啊抱歉北科大校網上沒有你的資料我也沒辦法寄你沒聯絡我我也不知道反正你不用講啦你不用來上課了直接走吧反正也沒學分嘛然後招招手集合學弟妹去上課後直接不理我我一個腳半殘的也沒辦法去上課只好一個人拖著腳回實驗室發呆先不說拿車禍跟腳扭到來比也不說永和到北科跟宿舍到北科的差距你要我去寄給一個網路上找不到人還真的查不到體育室網站也沒有聯絡資料還跟我說大學學務系統請假跟課程不相關最後直接跟我說不用上了反正一定被當那我乖乖請假給學校扣操行是扣爽的自己先入為主覺得我在翹課就可以直接叫我不要上課了北科大真他媽實屬牛逼老師牛逼體育室牛逼讚,"['因為', '某些', '原因', '到', '大四', '還', '在', '修', '體育', '聽說', '體適能', '好', '修', '跑去', '修', '了', '賴', '的', '大一', '的', '課', '這', '點', '待會', '會', '跑出來', '之後', '在', '其', '期中', '結束', '後', '的', '時候', '我', '被', '撞', '身體', '沒', '事', '但', '有', '大', '面積', '擦傷', '因為', '這', '不', '是', '什麼', '嚴重', '或', '很', '深', '的', '創傷', '所以', '選擇', '去', '藥局', '給', '藥師', '清創', '跟', '塗藥', '因而', '沒有', '去', '給', '醫生', '看', '思維', '是', '沒有', '很', '深', '的', '創傷', '幹嘛', '去', '醫院', '急診', '佔', '一', '個', '位子', '同樣', '都', '是', '清創', '上', '藥', '而已', '接著', '就是', '在', '家', '休息', '跟', '正規', '的', '請假', '校務', '系統', '請假', '約莫', '三', '個', '禮拜', '後', '回去', '體育課', '上課', '傷', '還', '未', '痊癒', '完', '腳', '還', '纏', '著', '繃帶', '結果', '賴', '一', '看到', '直接', '說', '我', '不用', '去', '了', '因為', '翹', '三', '次', '反正', '他', '一定', '當', '我', '以下', '對話', '老師', '抱歉', '我', '之前', '出', '車禍', '沒辦法', '來', '上課', '但', '妳', '有', '證明', '嗎', '我', '有', '藥師', '證明', '跟', '每', '次', '去', '換', '藥', '的', '收據', '是', '這樣', '啦', '我', '個人', '是', '不', '太', '覺得', '受傷', '可以', '不', '用來', '妳', '看', '那些', '學妹', '腳', '扭傷', '還是', '一', '拐', '一', '拐', '的', '來', '了', '住宿生', '我', '是', '不', '知道', '為什麼', '你', '受傷', '就', '要', '在', '家', '休息', '啦', '老師', '抱歉', '但', '我', '是', '出', '車禍', '而且', '我', '住', '永和', '根本', '來不了', '而且', '妳', '沒有', '醫生', '證明', '我', '怎麼', '知道', '妳', '是', '不', '是', '假', '的', '我', '傷', '還', '沒', '好', '喔', '我', '可以', '現場', '給', '妳', '看', '而且', '我', '有', '校務', '反正', '校務', '系統', '請假', '我', '是', '不會', '看', '啦', '老師', '我', '傷', '還', '沒', '好', '喔', '我', '真的', '可以', '給', '妳', '看', '啊', '就', '出', '車禍車', '還', '在', '學校', '地下室', '你', '可以', '直接', '跟', '我', '去', '看', '啊', '妳', '之前', '體適能', '數據', '也', '沒有', '成績', '那', '個', '分數', '扣一扣', '也', '不會', '過', '啦', '抱歉', '但', '我', '跑完', '你', '還', '跟', '我', '說', '速度', '不', '夠', '快', '而且', '那', '個', '什麼', '時候', '變成', '會', '扣分', '了', '啊', '你', '也', '沒', '傳', '訊息', '跟', '我', '請假', '啊', '抱歉', '北科', '大校網', '上', '沒有', '你', '的', '資料', '我', '也', '沒辦法', '寄', '你', '沒', '聯絡', '我', '我', '也', '不', '知道', '反正', '你', '不用', '講', '啦', '你', '不', '用來', '上課', '了', '直接', '走', '吧', '反正', '也', '沒', '學分', '嘛', '然後', '招招手', '集合', '學弟妹', '去', '上課', '後', '直接', '不理', '我', '我', '一', '個', '腳', '半', '殘', '的', '也', '沒辦法', '去', '上課', '只好', '一', '個人', '拖', '著', '腳', '回', '實驗室', '發呆', '先', '不', '說', '拿', '車禍', '跟腳', '扭到', '來', '比', '也', '不', '說', '永和', '到', '北科', '跟', '宿舍', '到', '北科', '的', '差距', '你', '要', '我', '去', '寄給', '一', '個', '網路', '上', '找', '不', '到', '人', '還', '真的', '查', '不', '到', '體育室', '網站', '也', '沒有', '聯絡', '資料', '還', '跟', '我', '說', '大學', '學務', '系統', '請假', '跟', '課程', '不', '相關', '最後', '直接', '跟', '我', '說', '不用', '上', '了', '反正', '一定', '被', '當', '那', '我', '乖乖', '請假', '給', '學校', '扣', '操行', '是', '扣爽', '的', '自己', '先入為主', '覺得', '我', '在', '翹課', '就', '可以', '直接', '叫', '我', '不要', '上課', '了', '北科', '大真', '他媽', '實', '屬', '牛', '逼']","['原因', '大四', '修', '體育', '聽說', '體適能', '好', '修', '跑去', '修', '賴', '大一', '課', '點', '待會', '跑出來', '之後', '期中', '結束', '後', '撞', '身體', '事', '面積', '擦傷', '嚴重', '深', '創傷', '選擇', '藥局', '藥師', '清創', '塗藥', '醫生', '思維', '深', '創傷', '幹嘛', '醫院', '急診', '佔', '位子', '同樣', '清創', '藥', '家', '休息', '正規', '請假', '校務', '系統', '請假', '約莫', '禮拜', '後', '回去', '體育課', '上課', '傷', '未', '痊癒', '完', '腳', '纏', '繃帶', '賴', '看到', '直接', '說', '不用', '翹', '次', '反正', '一定', '以下', '對話', '老師', '抱歉', '之前', '車禍', '沒辦法', '上課', '妳', '證明', '藥師', '證明', '次', '換', '藥', '收據', '太', '覺得', '受傷', '用來', '妳', '學妹', '腳', '扭傷', '拐', '拐', '住宿生', '知道', '受傷', '家', '休息', '老師', '抱歉', '車禍', '住', '永和', '根本', '來不了', '妳', '醫生', '證明', '知道', '妳', '假', '傷', '好', '現場', '妳', '校務', '反正', '校務', '系統', '請假', '老師', '傷', '好', '真的', '妳', '車禍車', '學校', '地下室', '直接', '妳', '之前', '體適能', '數據', '成績', '分數', '扣一扣', '抱歉', '跑完', '說', '速度', '夠', '變成', '扣分', '訊息', '請假', '抱歉', '北科', '大校網', '資料', '沒辦法', '寄', '聯絡', '知道', '反正', '不用', '講', '用來', '上課', '直接', '走', '反正', '學分', '招招手', '集合', '學弟妹', '上課', '後', '直接', '不理', '腳', '殘', '沒辦法', '上課', '只好', '拖', '腳', '回', '實驗室', '發呆', '先', '說', '車禍', '跟腳', '扭到', '說', '永和', '北科', '宿舍', '北科', '差距', '寄給', '網路', '找', '人', '真的', '查', '體育室', '網站', '聯絡', '資料', '說', '大學', '學務', '系統', '請假', '課程', '相關', '最後', '直接', '說', '不用', '反正', '一定', '乖乖', '請假', '學校', '扣', '操行', '扣爽', '先入為主', '覺得', '翹課', '直接', '上課', '北科', '大真', '他媽', '實', '屬', '牛', '逼']","['妳', '請假', '上課']",negative
3,235164199,"如題
要期末考了
想請問老師會當人嗎................",蕭榮修 資料結構,2021-01-13T08:14:56.358Z,2021-01-13T08:14:56.358Z,3,2,M,ntut,https://www.dcard.tw/f/ntut/p/235164199,dcard,post,如題要期末考了想請問老師會當人嗎,"['如', '題', '要', '期末考', '了', '想', '請問', '老師', '會', '當', '人', '嗎']","['題', '期末考', '想', '請問', '老師', '人']",[],neutral
4,235163195,"看著考試日子步步逼近
不知不覺剩三個禮拜
雖然已經全部讀完三遍了
考古題也寫了近10年
可還是覺得沒把握
因為這該死的疫情
總覺得原本有把握上的學校
都會變得很沒自信
今年沒上明年又是虎年
不知何時我才能上岸...",剩一個月了,2021-01-13T04:52:19.603Z,2021-01-13T04:52:19.603Z,9,7,M,ntut,https://www.dcard.tw/f/ntut/p/235163195,dcard,post,看著考試日子步步逼近不知不覺剩三個禮拜雖然已經全部讀完三遍了考古題也寫了近年可還是覺得沒把握因為這該死的疫情總覺得原本有把握上的學校都會變得很沒自信今年沒上明年又是虎年不知何時我才能上岸,"['看', '著', '考試', '日子', '步步', '逼近', '不知不覺', '剩', '三', '個', '禮拜', '雖然', '已經', '全部', '讀完', '三', '遍', '了', '考古題', '也', '寫', '了', '近年', '可', '還是', '覺得', '沒把握', '因為', '這', '該死', '的', '疫情', '總', '覺得', '原本', '有', '把握', '上', '的', '學校', '都', '會', '變得', '很', '沒', '自信', '今年', '沒', '上', '明年', '又', '是', '虎年', '不', '知', '何時', '我', '才能', '上岸']","['考試', '日子', '步步', '逼近', '剩', '禮拜', '已經', '全部', '讀完', '遍', '考古題', '寫', '近年', '覺得', '沒把握', '該死', '疫情', '總', '覺得', '原本', '把握', '學校', '變得', '自信', '今年', '明年', '虎年', '知', '上岸']",[],negative
5,235162314,"期末將至
成績目前不甚理想
想請問老師會當人嗎謝謝",蔡偉和 機率與統計,2021-01-13T01:11:17.530Z,2021-01-13T01:11:17.530Z,6,2,M,ntut,https://www.dcard.tw/f/ntut/p/235162314,dcard,post,期末將至成績目前不甚理想想請問老師會當人嗎謝謝,"['期末', '將', '至', '成績', '目前', '不', '甚', '理想', '想', '請問', '老師', '會', '當', '人', '嗎', '謝謝']","['期末', '成績', '目前', '甚', '理想', '想', '請問', '老師', '人', '謝謝']",[],positive
6,235161559,"使用二教207教室的同學！！！
或在這裡吃東西的同學！！
素質能不能不要這麼低？
每次來上課 抽屜都一堆垃圾
你們到底有沒有公德心啊？
不要像個未受過教育的人 亂丟垃圾
下課隨手帶走垃圾
給下一堂課的同學一個乾淨的教室
很難嗎？
https://i.imgur.com/EYwYRfB.jpg
這是我1/12下午坐的那張桌子
因為要考試我就沒仔細看
隨意挑了一張就坐下來
考完試看到我都快吐了🤢🤢🤢
氣不過直接拍起來 放到dcard
垃圾都集中在教室後方的座位
有時候更扯！
有一整個吃剩的便當盒
用過的口罩！
真的非常噁心🤮
我真的不敢相信有這麼沒水準的人🙄🙄🙄

勇敢訓斥無恥之人
多多響應！
揪出骯髒之人",同學素質能不能再好一點？,2021-01-12T17:30:05.888Z,2021-01-12T17:30:05.888Z,19,10,F,ntut,https://www.dcard.tw/f/ntut/p/235161559,dcard,post,使用二教教室的同學或在這裡吃東西的同學素質能不能不要這麼低每次來上課抽屜都一堆垃圾你們到底有沒有公德心啊不要像個未受過教育的人亂丟垃圾下課隨手帶走垃圾給下一堂課的同學一個乾淨的教室很難嗎這是我下午坐的那張桌子因為要考試我就沒仔細看隨意挑了一張就坐下來考完試看到我都快吐了氣不過直接拍起來放到垃圾都集中在教室後方的座位有時候更扯有一整個吃剩的便當盒用過的口罩真的非常噁心我真的不敢相信有這麼沒水準的人勇敢訓斥無恥之人多多響應揪出骯髒之人,"['使用', '二', '教', '教室', '的', '同學', '或', '在', '這裡', '吃', '東西', '的', '同學', '素質', '能不能', '不要', '這麼', '低', '每', '次', '來', '上課', '抽屜', '都', '一', '堆', '垃圾', '你們', '到底', '有沒有', '公德心', '啊', '不要', '像', '個', '未', '受', '過', '教育', '的', '人', '亂丟', '垃圾', '下課', '隨手', '帶走', '垃圾', '給', '下', '一', '堂', '課', '的', '同學', '一', '個', '乾淨', '的', '教室', '很', '難', '嗎', '這', '是', '我', '下午', '坐', '的', '那', '張', '桌子', '因為', '要', '考試', '我', '就', '沒', '仔細', '看', '隨意', '挑', '了', '一', '張', '就', '坐下來', '考完', '試看', '到', '我', '都', '快', '吐', '了', '氣不過', '直接', '拍', '起來', '放到', '垃圾', '都', '集中', '在', '教室', '後方', '的', '座位', '有時候', '更', '扯', '有', '一', '整個', '吃剩', '的', '便當盒', '用', '過', '的', '口罩', '真的', '非常', '噁心', '我', '真的', '不', '敢', '相信', '有', '這麼', '沒', '水準', '的', '人', '勇敢', '訓斥', '無恥', '之', '人', '多多', '響應', '揪出', '骯髒', '之', '人']","['使用', '教', '教室', '同學', '這裡', '吃', '東西', '同學', '素質', '能不能', '低', '次', '上課', '抽屜', '堆', '垃圾', '有沒有', '公德心', '未', '受', '教育', '人', '亂丟', '垃圾', '下課', '隨手', '帶走', '垃圾', '下', '堂', '課', '同學', '乾淨', '教室', '難', '下午', '坐', '張', '桌子', '考試', '仔細', '隨意', '挑', '張', '坐下來', '考完', '試看', '吐', '氣不過', '直接', '拍', '放到', '垃圾', '集中', '教室', '後方', '座位', '有時候', '扯', '整個', '吃剩', '便當盒', '口罩', '真的', '噁心', '真的', '相信', '水準', '人', '勇敢', '訓斥', '無恥', '人', '響應', '揪出', '骯髒', '人']",[],negative
7,235160179,"先講個這篇不是戰日夜校的
是給那些素質死去的人看的

如題，今天晚上9.去圖書館一樓上廁所
發現靠門口旁的小便器上面的平台放了
一杯喝完的手搖飲和寶亨牌的菸藍色包裝有橘球
地板還有揉成團的衛生紙

我一開始以為可能是忘記吧
但不對吧？
手搖飲有折痕平躺在臺上、菸裡面都空了還留外層塑膠袋、衛生紙距離小垃圾桶也不到幾公尺

不管你喜歡喝飲料也好抽煙也罷都不關我們的事
但起碼素質要有吧？
亂丟垃圾還把廁所搞那麼髒是怎樣？
清潔的阿姨每天辛苦掃廁所
難道給你隨便糟蹋的？

北科大垃圾桶每個大樓都有、廁所也有
為何腦袋不會好好轉一下、想一下垃圾桶在哪呀？

做這種事真的只能說素質低落
可能連教化的可能都沒有了吧？",拜託素質好一點好不好……,2021-01-12T13:55:18.986Z,2021-01-12T13:55:18.986Z,40,35,M,ntut,https://www.dcard.tw/f/ntut/p/235160179,dcard,post,先講個這篇不是戰日夜校的是給那些素質死去的人看的如題今天晚上去圖書館一樓上廁所發現靠門口旁的小便器上面的平台放了一杯喝完的手搖飲和寶亨牌的菸藍色包裝有橘球地板還有揉成團的衛生紙我一開始以為可能是忘記吧但不對吧手搖飲有折痕平躺在臺上菸裡面都空了還留外層塑膠袋衛生紙距離小垃圾桶也不到幾公尺不管你喜歡喝飲料也好抽煙也罷都不關我們的事但起碼素質要有吧亂丟垃圾還把廁所搞那麼髒是怎樣清潔的阿姨每天辛苦掃廁所難道給你隨便糟蹋的北科大垃圾桶每個大樓都有廁所也有為何腦袋不會好好轉一下想一下垃圾桶在哪呀做這種事真的只能說素質低落可能連教化的可能都沒有了吧,"['先', '講', '個', '這', '篇', '不', '是', '戰', '日夜', '校', '的', '是', '給', '那些', '素質', '死去', '的', '人看', '的', '如', '題', '今天', '晚上', '去', '圖書館', '一樓', '上廁所', '發現', '靠', '門口', '旁', '的', '小便器', '上面', '的', '平台', '放', '了', '一', '杯', '喝完', '的', '手搖', '飲', '和', '寶亨牌', '的', '菸', '藍色', '包裝', '有', '橘球', '地板', '還', '有', '揉成', '團', '的', '衛生紙', '我', '一', '開始', '以為', '可能', '是', '忘記', '吧', '但', '不', '對', '吧', '手搖', '飲', '有', '折痕', '平躺', '在', '臺', '上', '菸', '裡面', '都', '空', '了', '還', '留', '外層', '塑膠袋', '衛生紙', '距離', '小', '垃圾桶', '也', '不', '到', '幾', '公尺', '不管', '你', '喜歡', '喝', '飲料', '也好', '抽煙', '也罷', '都', '不關', '我們', '的', '事', '但', '起碼', '素質', '要', '有', '吧', '亂丟', '垃圾', '還', '把', '廁所', '搞', '那麼', '髒', '是', '怎樣', '清潔', '的', '阿姨', '每', '天', '辛苦', '掃', '廁所', '難道', '給', '你', '隨便', '糟蹋', '的', '北科大', '垃圾桶', '每', '個', '大樓', '都', '有', '廁所', '也', '有', '為何', '腦袋', '不會', '好', '好轉', '一下', '想', '一下', '垃圾桶', '在', '哪', '呀', '做', '這', '種', '事', '真的', '只', '能', '說', '素質', '低落', '可能', '連', '教化', '的', '可能', '都', '沒有', '了', '吧']","['先', '講', '篇', '戰', '日夜', '校', '素質', '死去', '人看', '題', '今天', '晚上', '圖書館', '一樓', '上廁所', '發現', '門口', '旁', '小便器', '上面', '平台', '放', '杯', '喝完', '手搖', '飲', '寶亨牌', '菸', '藍色', '包裝', '橘球', '地板', '揉成', '團', '衛生紙', '以為', '忘記', '手搖', '飲', '折痕', '平躺', '臺', '菸', '裡面', '空', '留', '外層', '塑膠袋', '衛生紙', '距離', '小', '垃圾桶', '公尺', '喜歡', '喝', '飲料', '抽煙', '不關', '事', '起碼', '素質', '亂丟', '垃圾', '廁所', '搞', '髒', '清潔', '阿姨', '天', '辛苦', '掃', '廁所', '隨便', '糟蹋', '北科大', '垃圾桶', '大樓', '廁所', '腦袋', '好', '好轉', '一下', '想', '一下', '垃圾桶', '做', '種', '事', '真的', '只', '說', '素質', '低落', '教化']",[],negative
8,235153732,"https://udn.com/news/story/6928/5071763

本帥今天發現這則一個月前的舊聞，虎軀一震！！

台大跟台科大都跟進，吾大北科有機會加碼嗎==

我也好想只上16週啊啊啊啊啊啊",1學期16週，北科？？,2021-01-11T11:57:07.595Z,2021-01-11T11:57:27.180Z,19,41,M,ntut,https://www.dcard.tw/f/ntut/p/235153732,dcard,post,本帥今天發現這則一個月前的舊聞虎軀一震台大跟台科大都跟進吾大北科有機會加碼嗎我也好想只上週啊啊啊啊啊啊,"['本帥', '今天', '發現', '這', '則', '一', '個', '月', '前', '的', '舊聞', '虎軀', '一', '震', '台大', '跟', '台科', '大都', '跟進', '吾', '大', '北', '科', '有', '機會', '加碼', '嗎', '我', '也好', '想', '只', '上', '週', '啊', '啊', '啊', '啊', '啊', '啊']","['本帥', '今天', '發現', '月', '前', '舊聞', '虎軀', '震', '台大', '台科', '跟進', '吾', '北', '科', '機會', '加碼', '想', '只', '週']",[],positive
9,235147086,一個上課錄影點下去到播放等五分，按暫停後開始也要等，有時候還直接跳掉，跳時間點也可以卡個10分鐘，期末複習一下卡到龜懶趴會,北科i學園真的很爛==,2021-01-10T08:53:46.176Z,2021-01-10T08:53:46.176Z,27,5,M,ntut,https://www.dcard.tw/f/ntut/p/235147086,dcard,post,一個上課錄影點下去到播放等五分按暫停後開始也要等有時候還直接跳掉跳時間點也可以卡個分鐘期末複習一下卡到龜懶趴會,"['一', '個', '上課', '錄影', '點', '下去', '到', '播放', '等', '五', '分', '按', '暫停', '後', '開始', '也', '要', '等', '有時候', '還', '直接', '跳掉跳', '時間點', '也', '可以', '卡', '個', '分鐘', '期末', '複習', '一下', '卡', '到', '龜懶', '趴', '會']","['上課', '錄影', '點', '下去', '播放', '分', '暫停', '後', '有時候', '直接', '跳掉跳', '時間點', '卡', '分鐘', '期末', '複習', '一下', '卡', '龜懶', '趴']",[],negative
